"id","ball_num","base_num","subseq_num","frequency"
4069,5,28,43,7
4070,5,28,44,4
4071,5,28,45,5
4072,5,28,46,2
4073,5,28,47,1
4074,5,28,48,1
4075,5,29,17,2
4076,5,29,21,1
4077,5,29,22,1
4078,5,29,23,1
4079,5,29,24,2
4080,5,29,25,2
4081,5,29,26,2
4082,5,29,27,2
4083,5,29,28,1
4084,5,29,29,3
4085,5,29,30,2
4086,5,29,31,1
4087,5,29,32,2
4088,5,29,33,7
4089,5,29,34,3
4090,5,29,35,7
4091,5,29,36,1
4092,5,29,37,10
4093,5,29,38,8
4094,5,29,39,3
4095,5,29,40,8
4096,5,29,41,9
4097,5,29,42,6
4098,5,29,43,5
4099,5,29,44,3
4100,5,29,45,3
4101,5,29,46,4
4102,5,29,48,4
4103,5,30,14,2
4104,5,30,21,1
4105,5,30,22,1
4106,5,30,24,1
4107,5,30,26,1
4108,5,30,27,1
4109,5,30,28,2
4110,5,30,29,4
4111,5,30,30,5
4112,5,30,31,3
4113,5,30,32,4
4114,5,30,33,6
4115,5,30,34,10
4116,5,30,35,6
4117,5,30,36,5
4118,5,30,37,6
4119,5,30,38,5
4120,5,30,39,10
4121,5,30,40,7
4122,5,30,41,7
4123,5,30,42,3
4124,5,30,43,7
4125,5,30,44,8
4126,5,30,45,4
4127,5,30,46,9
4128,5,30,47,4
4129,5,30,48,1
4130,5,31,14,2
4131,5,31,17,3
4132,5,31,20,2
4133,5,31,24,3
4134,5,31,25,5
4135,5,31,26,4
4136,5,31,27,2
4137,5,31,28,4
4138,5,31,29,5
4139,5,31,30,4
4140,5,31,31,5
4141,5,31,32,6
4142,5,31,33,5
4143,5,31,34,6
4144,5,31,35,10
4145,5,31,36,11
4146,5,31,37,5
4147,5,31,38,14
4148,5,31,39,7
4149,5,31,40,10
4150,5,31,41,7
4151,5,31,42,8
4152,5,31,43,11
4153,5,31,44,4
4154,5,31,45,6
4155,5,31,46,5
4156,5,31,47,3
4157,5,32,14,1
4158,5,32,16,1
4159,5,32,17,1
4160,5,32,19,1
4161,5,32,21,1
4162,5,32,22,2
4163,5,32,23,1
4164,5,32,24,2
4165,5,32,25,2
4166,5,32,26,3
4167,5,32,27,2
4168,5,32,28,2
4169,5,32,29,5
4170,5,32,30,1
4171,5,32,31,8
4172,5,32,32,6
4173,5,32,33,10
4174,5,32,34,3
4175,5,32,35,6
4176,5,32,36,4
4177,5,32,37,4
4178,5,32,38,15
4179,5,32,39,7
4180,5,32,40,12
4181,5,32,41,7
4182,5,32,42,5
4183,5,32,43,11
4184,5,32,44,3
4185,5,32,45,5
4186,5,32,46,11
4187,5,32,47,3
4188,5,32,48,1
4189,5,33,17,1
4190,5,33,18,1
4191,5,33,20,2
4192,5,33,21,5
4193,5,33,22,3
4194,5,33,23,3
4195,5,33,24,2
4196,5,33,25,4
4197,5,33,26,5
4198,5,33,27,3
4199,5,33,28,4
4200,5,33,29,2
4201,5,33,30,5
4202,5,33,31,5
4203,5,33,32,5
4204,5,33,33,8
4205,5,33,34,10
4206,5,33,35,6
4207,5,33,36,4
4208,5,33,37,8
4209,5,33,38,10
4210,5,33,39,5
4211,5,33,40,8
4212,5,33,41,7
4213,5,33,42,8
4214,5,33,43,6
4215,5,33,44,9
4216,5,33,45,9
4217,5,33,46,5
4218,5,33,47,3
4219,5,33,48,2
4220,5,34,11,1
4221,5,34,22,1
4222,5,34,23,2
4223,5,34,24,4
4224,5,34,25,5
4225,5,34,26,2
4226,5,34,27,11
4227,5,34,28,4
4228,5,34,29,5
4229,5,34,30,4
4230,5,34,31,6
4231,5,34,32,6
4232,5,34,33,7
4233,5,34,34,15
4234,5,34,35,7
4235,5,34,36,10
4236,5,34,37,10
4237,5,34,38,14
4238,5,34,39,8
4239,5,34,40,12
4240,5,34,41,13
4241,5,34,42,17
4242,5,34,43,8
4243,5,34,44,7
4244,5,34,45,6
4245,5,34,46,12
4246,5,34,47,9
4247,5,35,11,1
4248,5,35,12,1
4249,5,35,16,1
4250,5,35,17,2
4251,5,35,18,2
4252,5,35,20,5
4253,5,35,21,3
4254,5,35,22,3
4255,5,35,23,5
4256,5,35,25,4
4257,5,35,26,2
4258,5,35,27,6
4259,5,35,28,5
4260,5,35,29,6
4261,5,35,30,5
4262,5,35,31,8
4263,5,35,32,6
4264,5,35,33,2
4265,5,35,34,7
4266,5,35,35,7
4267,5,35,36,10
4268,5,35,37,12
4269,5,35,38,6
4270,5,35,39,7
4271,5,35,40,12
4272,5,35,41,8
4273,5,35,42,11
4274,5,35,43,9
4275,5,35,44,8
4276,5,35,45,9
4277,5,35,46,7
4278,5,35,47,7
4279,5,35,48,4
4280,5,36,15,1
4281,5,36,18,1
4282,5,36,19,1
4283,5,36,21,2
4284,5,36,22,1
4285,5,36,23,3
4286,5,36,24,7
4287,5,36,25,3
4288,5,36,26,4
4289,5,36,27,5
4290,5,36,28,3
4291,5,36,29,5
4292,5,36,30,2
4293,5,36,31,9
4294,5,36,32,10
4295,5,36,33,4
4296,5,36,34,10
4297,5,36,35,4
4298,5,36,36,5
4299,5,36,37,15
4300,5,36,38,8
4301,5,36,39,15
4302,5,36,40,14
4303,5,36,41,9
4304,5,36,42,4
4305,5,36,43,8
4306,5,36,44,7
4307,5,36,45,11
4308,5,36,46,5
4309,5,36,47,7
4310,5,36,48,2
4311,5,37,13,1
4312,5,37,15,1
4313,5,37,16,1
4314,5,37,18,1
4315,5,37,19,1
4316,5,37,20,3
4317,5,37,21,3
4318,5,37,22,3
4319,5,37,24,3
4320,5,37,26,6
4321,5,37,27,9
4322,5,37,28,4
4323,5,37,29,3
4324,5,37,30,6
4325,5,37,31,10
4326,5,37,32,9
4327,5,37,33,5
4328,5,37,34,11
4329,5,37,35,11
4330,5,37,36,13
4331,5,37,37,11
4332,5,37,38,8
4333,5,37,39,8
4334,5,37,40,10
4335,5,37,41,18
4336,5,37,42,10
4337,5,37,43,15
4338,5,37,44,7
4339,5,37,45,9
4340,5,37,46,9
4341,5,37,47,5
4342,5,37,48,3
4343,5,38,12,1
4344,5,38,13,1
4345,5,38,17,1
4346,5,38,18,1
4347,5,38,19,1
4348,5,38,20,3
4349,5,38,21,2
4350,5,38,22,3
4351,5,38,23,4
4352,5,38,24,6
4353,5,38,25,4
4354,5,38,26,5
4355,5,38,27,8
4356,5,38,28,2
4357,5,38,29,11
4358,5,38,30,5
4359,5,38,31,11
4360,5,38,32,5
4361,5,38,33,9
4362,5,38,34,7
4363,5,38,35,14
4364,5,38,36,10
4365,5,38,37,17
4366,5,38,38,11
4367,5,38,39,12
4368,5,38,40,12
4369,5,38,41,13
4370,5,38,42,13
4371,5,38,43,10
4372,5,38,44,9
4373,5,38,45,10
4374,5,38,46,5
4375,5,38,47,9
4376,5,38,48,1
4377,5,39,18,1
4378,5,39,19,4
4379,5,39,20,2
4380,5,39,21,2
4381,5,39,22,3
4382,5,39,23,3
4383,5,39,24,4
4384,5,39,25,1
4385,5,39,26,5
4386,5,39,27,9
4387,5,39,28,4
4388,5,39,29,4
4389,5,39,30,7
4390,5,39,31,11
4391,5,39,32,9
4392,5,39,33,7
4393,5,39,34,7
4394,5,39,35,8
4395,5,39,36,4
4396,5,39,37,7
4397,5,39,38,13
4398,5,39,39,10
4399,5,39,40,9
4400,5,39,41,9
4401,5,39,42,12
4402,5,39,43,12
4403,5,39,44,10
4404,5,39,45,14
4405,5,39,46,7
4406,5,39,47,3
4407,5,39,48,4
4408,5,40,13,1
4409,5,40,16,1
4410,5,40,17,1
4411,5,40,20,3
4412,5,40,22,2
4413,5,40,23,1
4414,5,40,24,4
4415,5,40,25,5
4416,5,40,26,6
4417,5,40,27,6
4418,5,40,28,2
4419,5,40,29,2
4420,5,40,30,7
4421,5,40,31,6
4422,5,40,32,10
4423,5,40,33,13
4424,5,40,34,12
4425,5,40,35,14
4426,5,40,36,10
4427,5,40,37,13
4428,5,40,38,18
4429,5,40,39,14
4430,5,40,40,17
4431,5,40,41,4
4432,5,40,42,12
4433,5,40,43,12
4434,5,40,44,4
4435,5,40,45,8
4436,5,40,46,13
4437,5,40,47,2
4438,5,40,48,3
4439,5,41,13,2
4440,5,41,14,1
4441,5,41,19,4
4442,5,41,21,3
4443,5,41,22,2
4444,5,41,23,3
4445,5,41,24,5
4446,5,41,25,3
4447,5,41,26,2
4448,5,41,27,4
4449,5,41,28,6
4450,5,41,29,3
4451,5,41,30,12
4452,5,41,31,11
4453,5,41,32,2
4454,5,41,33,7
4455,5,41,34,11
4456,5,41,35,5
4457,5,41,36,12
4458,5,41,37,12
4459,5,41,38,16
4460,5,41,39,11
4461,5,41,40,12
4462,5,41,41,11
4463,5,41,42,15
4464,5,41,43,9
4465,5,41,44,19
4466,5,41,45,12
4467,5,41,46,9
4468,5,41,47,4
4469,5,41,48,4
4470,5,42,16,1
4471,5,42,19,2
4472,5,42,20,3
4473,5,42,21,2
4474,5,42,22,1
4475,5,42,23,2
4476,5,42,24,6
4477,5,42,25,2
4478,5,42,26,7
4479,5,42,27,2
4480,5,42,28,5
4481,5,42,29,5
4482,5,42,30,6
4483,5,42,31,8
4484,5,42,32,11
4485,5,42,33,4
4486,5,42,34,10
4487,5,42,35,16
4488,5,42,36,14
4489,5,42,37,10
4490,5,42,38,12
4491,5,42,39,13
4492,5,42,40,8
4493,5,42,41,12
4494,5,42,42,7
4495,5,42,43,12
4496,5,42,44,10
4497,5,42,45,5
4498,5,42,46,8
4499,5,42,47,1
4500,5,42,48,3
4501,5,43,18,1
4502,5,43,20,2
4503,5,43,21,3
4504,5,43,22,2
4505,5,43,23,3
4506,5,43,24,2
4507,5,43,25,3
4508,5,43,26,5
4509,5,43,27,2
4510,5,43,28,5
4511,5,43,29,6
4512,5,43,30,9
4513,5,43,31,12
4514,5,43,32,8
4515,5,43,33,9
4516,5,43,34,11
4517,5,43,35,9
4518,5,43,36,9
4519,5,43,37,10
4520,5,43,38,3
4521,5,43,39,7
4522,5,43,40,9
4523,5,43,41,17
4524,5,43,42,6
4525,5,43,43,12
4526,5,43,44,8
4527,5,43,45,13
4528,5,43,46,9
4529,5,43,47,3
4530,5,43,48,5
4531,5,44,13,1
4532,5,44,16,1
4533,5,44,17,1
4534,5,44,18,1
4535,5,44,19,1
4536,5,44,21,1
4537,5,44,22,1
4538,5,44,23,3
4539,5,44,24,1
4540,5,44,25,1
4541,5,44,26,2
4542,5,44,27,4
4543,5,44,28,5
4544,5,44,29,1
4545,5,44,30,6
4546,5,44,31,5
4547,5,44,32,5
4548,5,44,33,6
4549,5,44,34,8
4550,5,44,35,3
4551,5,44,36,5
4552,5,44,37,17
4553,5,44,38,11
4554,5,44,39,11
4555,5,44,40,11
4556,5,44,41,9
4557,5,44,42,10
4558,5,44,43,11
4559,5,44,44,10
4560,5,44,45,11
4561,5,44,46,7
4562,5,44,47,3
4563,5,44,48,7
4564,5,45,14,1
4565,5,45,18,1
4566,5,45,19,3
4567,5,45,20,1
4568,5,45,21,2
4569,5,45,22,4
4570,5,45,23,1
4571,5,45,24,5
4572,5,45,25,1
4573,5,45,26,6
4574,5,45,27,2
4575,5,45,28,7
4576,5,45,29,9
4577,5,45,30,3
4578,5,45,31,6
4579,5,45,32,8
4580,5,45,33,10
4581,5,45,34,8
4582,5,45,35,12
4583,5,45,36,11
4584,5,45,37,4
4585,5,45,38,8
4586,5,45,39,7
4587,5,45,40,8
4588,5,45,41,11
4589,5,45,42,8
4590,5,45,43,5
4591,5,45,44,11
4592,5,45,45,7
4593,5,45,46,7
4594,5,45,47,5
4595,5,45,48,2
4596,5,46,15,1
4597,5,46,19,2
4598,5,46,20,2
4599,5,46,21,1
4600,5,46,22,1
4601,5,46,24,1
4602,5,46,25,2
4603,5,46,26,1
4604,5,46,27,7
4605,5,46,28,5
4606,5,46,29,6
4607,5,46,30,3
4608,5,46,31,9
4609,5,46,32,4
4610,5,46,33,6
4611,5,46,34,9
4612,5,46,35,9
4613,5,46,36,9
4614,5,46,37,8
4615,5,46,38,9
4616,5,46,39,4
4617,5,46,40,11
4618,5,46,41,9
4619,5,46,42,8
4620,5,46,43,2
4621,5,46,44,11
4622,5,46,45,9
4623,5,46,46,4
4624,5,46,47,2
4625,5,46,48,1
4626,5,47,21,2
4627,5,47,22,1
4628,5,47,25,1
4629,5,47,27,3
4630,5,47,28,7
4631,5,47,29,1
4632,5,47,30,2
4633,5,47,31,3
4634,5,47,32,4
4635,5,47,33,1
4636,5,47,34,9
4637,5,47,35,7
4638,5,47,36,5
4639,5,47,37,3
4640,5,47,38,4
4641,5,47,39,5
4642,5,47,41,10
4643,5,47,42,6
4644,5,47,43,3
4645,5,47,44,5
4646,5,47,45,4
4647,5,47,46,2
4648,5,47,47,2
4649,5,47,48,2
4650,5,48,15,1
4651,5,48,21,1
4652,5,48,22,1
4653,5,48,24,4
4654,5,48,27,3
4655,5,48,28,1
4656,5,48,29,1
4657,5,48,30,4
4658,5,48,31,2
4659,5,48,32,1
4660,5,48,34,3
4661,5,48,36,4
4662,5,48,37,4
4663,5,48,38,4
4664,5,48,40,3
4665,5,48,41,2
4666,5,48,42,7
4667,5,48,43,3
4668,5,48,44,2
4669,5,48,45,2
4670,5,48,47,3
4671,5,48,48,1
4672,6,13,49,1
4673,6,16,47,1
4674,6,18,47,1
4675,6,19,37,1
4676,6,19,38,1
4677,6,19,46,1
4678,6,19,48,1
4679,6,20,37,1
4680,6,20,46,2
4681,6,20,47,1
4682,6,20,49,1
4683,6,21,38,1
4684,6,21,42,1
4685,6,21,44,1
4686,6,21,45,1
4687,6,21,47,1
4688,6,22,37,1
4689,6,23,44,1
4690,6,23,45,2
4691,6,23,46,2
4692,6,23,48,2
4693,6,23,49,1
4694,6,24,36,2
4695,6,24,42,1
4696,6,24,47,2
4697,6,24,48,1
4698,6,24,49,1
4699,6,25,37,1
4700,6,25,38,1
4701,6,25,43,1
4702,6,25,44,1
4703,6,25,45,1
4704,6,25,48,2
4705,6,25,49,1
4706,6,26,21,1
4707,6,26,24,1
4708,6,26,34,1
4709,6,26,36,1
4710,6,26,37,1
4711,6,26,42,3
4712,6,26,44,1
4713,6,26,45,2
4714,6,26,46,3
4715,6,26,47,1
4716,6,27,36,3
4717,6,27,37,1
4718,6,27,40,1
4719,6,27,41,1
4720,6,27,43,2
4721,6,27,44,3
4722,6,27,45,2
4723,6,27,47,4
4724,6,27,48,1
4725,6,27,49,4
4726,6,28,20,1
4727,6,28,31,1
4728,6,28,32,1
4729,6,28,33,2
4730,6,28,35,1
4731,6,28,36,2
4732,6,28,41,1
4733,6,28,43,1
4734,6,28,44,4
4735,6,28,45,1
4736,6,28,47,3
4737,6,28,48,5
4738,6,28,49,2
4739,6,29,30,1
4740,6,29,35,1
4741,6,29,37,1
4742,6,29,38,2
4743,6,29,43,2
4744,6,29,44,6
4745,6,29,45,4
4746,6,29,46,3
4747,6,29,47,5
4748,6,29,48,4
4749,6,29,49,1
4750,6,30,25,1
4751,6,30,26,1
4752,6,30,30,1
4753,6,30,38,3
4754,6,30,39,3
4755,6,30,40,1
4756,6,30,42,2
4757,6,30,43,3
4758,6,30,44,2
4759,6,30,45,3
4760,6,30,46,1
4761,6,30,47,1
4762,6,30,48,4
4763,6,30,49,3
4764,6,31,23,1
4765,6,31,26,1
4766,6,31,34,2
4767,6,31,37,1
4768,6,31,38,3
4769,6,31,39,1
4770,6,31,41,3
4771,6,31,42,1
4772,6,31,44,5
4773,6,31,45,6
4774,6,31,46,4
4775,6,31,47,2
4776,6,31,48,5
4777,6,31,49,8
4778,6,32,19,1
4779,6,32,24,1
4780,6,32,27,1
4781,6,32,33,1
4782,6,32,34,1
4783,6,32,36,1
4784,6,32,37,2
4785,6,32,38,1
4786,6,32,39,3
4787,6,32,41,2
4788,6,32,42,5
4789,6,32,43,3
4790,6,32,44,3
4791,6,32,45,2
4792,6,32,46,3
4793,6,32,47,7
4794,6,32,48,2
4795,6,32,49,5
4796,6,33,32,1
4797,6,33,33,2
4798,6,33,34,2
4799,6,33,36,1
4800,6,33,37,1
4801,6,33,38,3
4802,6,33,39,2
4803,6,33,40,1
4804,6,33,41,2
4805,6,33,42,3
4806,6,33,43,6
4807,6,33,44,3
4808,6,33,45,8
4809,6,33,46,7
4810,6,33,47,4
4811,6,33,48,3
4812,6,33,49,7
4813,6,34,26,1
4814,6,34,30,1
4815,6,34,35,3
4816,6,34,36,2
4817,6,34,37,1
4818,6,34,38,1
4819,6,34,39,1
4820,6,34,40,3
4821,6,34,41,1
4822,6,34,42,3
4823,6,34,43,11
4824,6,34,44,2
4825,6,34,45,3
4826,6,34,46,6
4827,6,34,47,9
4828,6,34,49,7
4829,6,35,13,1
4830,6,35,23,1
4831,6,35,26,1
4832,6,35,27,1
4833,6,35,29,4
